MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
60,0,3.9512437185814275,8.990939806940807,0,0,1,3,3,0,2.0,17,0,0,0,0,6,5,2005,2005,0,0,0,0,1,0.0,3,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,6.591673732008658,6.591673732008658,0,5,0,0,6.591673732008658,6.591673732008658,0,7.284134806195205,0,0,2,1,3,1,4,8,0,0,0.0,0,2005.0,3.0,2,5.993961427306569,3.0,3.0,0,4.61512051684126,3.2188758248682006,0,0,0,0.0,0.0,0.0,0,0.0,7,2008,0,0,176000
60,0,4.07753744390572,9.550733483340633,0,0,1,3,3,0,2.0,17,0,0,0,0,7,5,2006,2006,0,0,0,0,1,0.0,4,3,0,4.0,3.0,3.0,1.0,0.0,1.0,0,6.779921907472252,6.779921907472252,0,5,0,0,6.779921907472252,6.892641641172089,0,7.530479995245536,0,0,2,1,4,1,4,9,0,1,4.0,2,2006.0,3.0,3,6.493753839851686,3.0,3.0,0,4.61512051684126,2.8903717578961645,0,0,0,0.0,0.0,0.0,0,0.0,11,2006,1,2,219210
75,1,4.189654742026425,9.088285725968877,0,0,1,2,3,2,2.0,7,0,0,0,6,7,6,1916,1950,0,0,1,1,1,0.0,3,3,2,3.0,3.0,1.0,1.0,0.0,1.0,0,6.704414354964107,6.704414354964107,0,5,0,0,6.704414354964107,6.775366090936392,0,7.43307534889858,0,0,1,0,3,1,3,7,0,1,4.0,1,1916.0,1.0,1,5.420534999272286,3.0,3.0,0,0.0,0.0,330,0,0,0.0,0.0,0.0,0,0.0,7,2006,6,0,144000
20,0,4.2626798770413155,9.116139576577355,0,0,0,3,3,0,2.0,0,0,0,0,1,7,5,2001,2001,0,0,0,0,1,0.0,4,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,7.10085190894405,7.10085190894405,0,5,0,0,7.10085190894405,0.0,0,7.10085190894405,0,0,2,0,3,1,4,6,0,0,0.0,0,2001.0,2.0,2,6.352629396319567,3.0,3.0,0,5.877735781779639,0.0,0,0,0,0.0,0.0,0.0,0,0.0,6,2009,0,0,178000
20,0,4.330733340286331,9.326878188224134,0,0,0,3,3,0,2.0,9,0,0,0,1,4,5,1963,1979,0,0,3,3,0,3.9512437185814275,3,3,1,3.0,3.0,1.0,3.0,6.306275286948016,1.0,0,6.22455842927536,6.9584483932976555,0,4,0,0,7.232010331664759,0.0,0,7.232010331664759,0,0,1,1,3,1,3,6,0,1,1.0,0,1974.0,1.0,2,6.131226489483141,3.0,3.0,0,0.0,4.418840607796598,0,0,0,0.0,0.0,0.0,0,0.0,10,2006,0,0,148000
20,0,4.276666119016055,9.143559338285831,0,0,0,3,3,0,2.0,11,0,0,0,1,4,5,1970,1970,0,0,1,1,1,0.0,3,3,1,3.0,3.0,1.0,1.0,0.0,1.0,0,6.762729506931879,6.762729506931879,0,4,0,0,6.762729506931879,0.0,0,6.762729506931879,0,0,1,0,3,1,3,5,0,0,0.0,0,1972.0,1.0,1,5.638354669333745,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0.0,7,2006,8,1,116050
60,0,4.394449154672439,9.249657234353133,0,0,0,3,3,2,2.0,0,0,0,0,0,7,5,1998,1998,0,0,0,0,1,0.0,3,3,0,4.0,3.0,3.0,1.0,0.0,1.0,0,6.7650389767805414,6.7650389767805414,0,5,0,0,6.7650389767805414,6.81783057145415,0,7.484368643286131,0,0,2,1,3,1,4,6,0,0,0.0,0,1998.0,2.0,2,6.304448802421981,3.0,3.0,0,5.293304824724492,3.6109179126442243,0,0,0,0.0,0.0,0.0,0,0.0,3,2009,0,0,197900
50,1,3.9318256327243257,8.699681400989514,0,0,0,3,3,2,2.0,8,0,0,0,2,5,8,1925,1997,0,0,2,5,1,0.0,3,3,2,3.0,3.0,1.0,1.0,0.0,1.0,0,6.785587645007929,6.785587645007929,0,5,0,0,6.785587645007929,6.142037405587356,0,7.207118856207756,1,0,1,0,3,1,3,5,0,1,2.0,1,1960.0,1.0,1,5.37989735354046,3.0,3.0,1,0.0,0.0,208,0,0,0.0,0.0,0.0,0,0.0,5,2009,0,0,117000
20,0,4.330733340286331,9.18512512283512,0,0,0,3,3,0,2.0,0,0,0,0,1,7,5,2000,2001,0,0,0,0,0,5.147494476813453,4,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,7.396948602621014,7.396948602621014,0,5,0,0,7.396948602621014,0.0,0,7.396948602621014,0,0,2,0,3,1,4,6,0,1,3.0,0,2000.0,1.0,2,6.113682179832232,3.0,3.0,0,4.31748811353631,5.459585514144159,0,0,0,0.0,0.0,0.0,0,0.0,10,2009,0,0,213000
20,0,4.3694478524670215,9.224341891611996,0,0,0,3,3,0,2.0,6,0,0,0,1,5,6,1975,1975,0,0,3,3,1,0.0,3,3,1,4.0,3.0,1.0,5.0,6.670766320845874,1.0,0,5.594711379601839,6.963189985870238,0,5,0,0,6.980075940561763,0.0,0,6.980075940561763,1,0,1,1,3,1,3,6,0,0,0.0,0,1975.0,2.0,2,6.206575926724928,3.0,3.0,0,0.0,4.48863636973214,0,0,0,0.0,0.0,1.3862943611198906,0,0.0,7,2006,0,0,153500
20,0,4.51085950651685,9.59458184363272,0,0,1,3,3,3,2.0,12,0,0,0,1,7,7,1990,1991,1,0,3,3,0,5.459585514144159,4,3,1,4.0,3.0,2.0,5.0,6.186208623900494,4.0,177,7.311218384419629,7.677400430514807,0,4,0,0,7.69484807238461,0.0,0,7.69484807238461,0,0,2,0,3,1,4,7,0,1,3.0,0,1990.0,2.0,3,6.553933404025811,3.0,3.0,0,4.442651256490317,4.2626798770413155,0,0,0,0.0,0.0,0.0,0,0.0,6,2009,0,0,271900
20,4,0.0,9.093918908958932,0,0,0,3,3,0,2.0,12,0,0,0,1,4,4,1966,1966,0,0,3,3,1,0.0,3,3,1,3.0,3.0,1.0,3.0,6.963189985870238,1.0,0,0.0,6.963189985870238,0,3,0,0,6.963189985870238,0.0,0,6.963189985870238,1,0,1,0,2,1,3,5,0,0,0.0,1,1966.0,1.0,1,5.953243334287785,3.0,3.0,0,0.0,3.7612001156935624,0,0,0,0.0,0.0,1.3862943611198906,0,0.0,11,2006,0,0,107000
20,0,4.2626798770413155,9.119977931895791,0,0,0,3,3,0,2.0,0,0,0,0,1,6,5,2003,2003,0,0,0,0,0,4.795790545596741,4,3,0,4.0,3.0,3.0,6.0,5.831882477283517,1.0,0,7.202661196523238,7.428333194190806,0,5,0,0,7.438971592395862,0.0,0,7.438971592395862,1,0,2,0,3,1,4,7,0,0,0.0,0,2003.0,2.0,2,6.300785794663244,3.0,3.0,0,5.262690188904886,3.1780538303479458,0,0,0,0.0,0.0,0.0,0,0.0,5,2006,0,0,200000
20,0,4.2626798770413155,8.957252944288902,0,0,0,3,3,0,2.0,11,0,0,0,1,5,7,1962,1980,0,0,1,1,1,0.0,3,4,1,3.0,3.0,1.0,3.0,6.22455842927536,4.0,108,5.768320995793772,6.837332814685591,0,3,0,0,7.157735484249907,0.0,0,7.157735484249907,1,0,1,0,3,1,3,6,0,0,0.0,1,1980.0,1.0,2,6.2285110035911835,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,10,2008,0,0,140000
20,0,4.454347296253507,9.228474942171665,0,0,1,3,3,3,2.0,5,5,0,0,1,8,5,2006,2006,1,0,0,0,2,6.042632833682381,4,3,0,5.0,3.0,2.0,6.0,7.107425474110705,1.0,0,6.089044875446846,7.415175109613295,0,5,0,0,7.415175109613295,0.0,0,7.415175109613295,1,0,2,0,3,1,4,8,0,1,4.0,0,2006.0,2.0,2,6.2166061010848646,3.0,3.0,0,5.777652323222656,3.9318256327243257,0,0,0,0.0,0.0,0.0,0,0.0,5,2006,1,2,290000
60,0,4.2626798770413155,9.325364048544964,0,0,0,3,3,0,2.0,12,0,0,0,0,6,5,1992,1992,0,0,2,5,1,0.0,4,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,6.962243464266207,6.962243464266207,0,5,0,0,6.962243464266207,6.673297967767654,0,7.520776415062797,0,0,2,1,3,1,4,8,0,1,3.0,0,1992.0,2.0,2,6.137727054086234,3.0,3.0,0,6.455198563340122,4.653960350157523,0,0,0,0.0,0.0,1.6094379124341003,1,5.993961427306569,5,2010,0,0,189000
50,0,5.030437921392435,9.403849118160702,0,0,1,2,3,0,1.0,17,0,0,0,2,8,7,1988,2005,0,0,2,5,1,0.0,4,3,3,4.0,3.0,3.0,6.0,6.059123195581797,1.0,0,4.890349128221754,6.327936783729195,0,4,0,0,6.985641817639208,6.511745329644728,0,7.469083884921234,0,0,2,0,4,1,3,8,0,0,0.0,5,1988.0,2.0,2,6.20050917404269,3.0,3.0,0,5.786897381366708,2.5649493574615367,0,0,0,0.0,0.0,0.0,0,0.0,6,2010,0,0,164000
30,0,3.9318256327243257,9.14216859187285,0,0,0,3,3,0,2.0,15,0,0,0,1,4,6,1941,1950,1,0,1,1,1,0.0,3,3,1,3.0,3.0,1.0,3.0,5.84354441703136,1.0,0,5.796057750765372,6.511745329644728,0,3,0,0,6.511745329644728,0.0,0,6.511745329644728,1,0,1,0,2,1,3,4,0,0,0.0,0,1941.0,1.0,1,5.459585514144159,3.0,3.0,1,0.0,4.736198448394496,0,0,0,0.0,0.0,0.0,0,0.0,8,2009,0,0,113000
80,0,0.0,9.234740258799718,0,0,1,3,3,3,2.0,9,0,0,0,5,4,9,1965,2001,0,0,0,0,1,0.0,3,4,1,3.0,4.0,3.0,6.0,6.47543271670409,1.0,0,0.0,6.47543271670409,0,5,0,0,6.8679744089702925,0.0,0,6.8679744089702925,1,1,0,0,0,1,3,3,0,0,0.0,0,1965.0,1.0,1,5.8998973535824915,3.0,3.0,0,4.48863636973214,0.0,0,0,0,0.0,0.0,0.0,0,0.0,5,2006,0,0,145000
85,0,4.248495242049359,9.230731061623917,0,0,1,3,3,0,2.0,11,0,0,0,4,5,5,1962,1962,0,0,1,1,1,0.0,3,3,1,3.0,3.0,3.0,4.0,6.665683717782408,1.0,0,4.955827057601261,6.8308742346461795,0,3,0,0,6.907755278982137,0.0,0,6.907755278982137,1,0,1,0,3,1,3,6,0,0,0.0,0,1962.0,1.0,1,5.707110264748875,3.0,3.0,0,5.017279836814924,4.290459441148391,0,0,0,0.0,0.0,0.0,0,0.0,5,2006,0,0,134500
20,0,4.605170185988092,8.867145589594143,0,0,1,3,3,0,2.0,9,0,0,0,1,5,5,1966,1966,0,0,0,0,1,0.0,3,3,1,3.0,3.0,1.0,3.0,5.198497031265826,2.0,374,5.831882477283517,6.796823718274855,0,3,0,0,6.796823718274855,0.0,0,6.796823718274855,0,0,1,0,3,1,3,5,0,0,0.0,1,1966.0,2.0,1,5.953243334287785,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,1.3862943611198906,0,0.0,5,2007,0,0,125000
90,1,4.23410650459726,9.097283649683886,0,0,0,3,3,0,2.0,9,4,0,2,2,6,5,1978,1978,0,0,0,0,1,0.0,3,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0,0,7.1846291527173145,6.371611847231857,0,7.551186867296149,0,0,2,0,4,2,3,8,0,0,0.0,0,1978.0,1.0,2,6.29156913955832,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,4,2010,0,0,112000
20,3,4.290459441148391,9.0642735958414,0,0,0,3,3,0,2.0,5,0,0,0,1,8,5,2009,2009,0,0,6,6,2,4.290459441148391,4,3,0,4.0,3.0,2.0,6.0,6.842683282238422,1.0,0,5.8998973535824915,7.170888478512505,0,5,0,0,7.181591944611865,0.0,0,7.181591944611865,1,0,2,0,3,1,4,6,0,0,0.0,0,2009.0,2.0,2,6.315358001522335,3.0,3.0,0,4.912654885736052,4.727387818712341,0,0,0,0.0,0.0,0.0,0,0.0,9,2009,1,2,229456
50,1,3.970291913552122,8.738895704934043,0,0,0,3,3,0,2.0,8,0,0,0,2,4,5,1947,1950,0,0,8,9,1,0.0,3,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,1,0,6.511745329644728,5.484796933490655,0,6.816735880594968,0,0,1,0,2,1,3,3,0,0,0.0,4,1978.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,7,2006,0,0,80500
160,1,3.091042453358316,7.427144133408616,0,0,0,3,3,0,2.0,22,0,0,4,0,6,5,1971,1971,0,0,6,6,0,5.4680601411351315,3,3,1,3.0,3.0,1.0,1.0,0.0,1.0,0,6.511745329644728,6.511745329644728,0,3,0,0,6.511745329644728,6.304448802421981,0,7.105786129481271,0,0,1,1,3,1,3,7,0,0,0.0,4,1978.0,0.0,0,0.0,0.0,0.0,1,5.308267697401205,0.0,0,0,0,0.0,0.0,0.0,0,0.0,4,2006,0,1,91500
20,0,4.204692619390966,8.962007209588313,0,0,1,3,3,0,2.0,11,0,0,0,1,5,5,1964,1964,0,0,2,5,1,0.0,3,3,1,3.0,3.0,1.0,3.0,5.746203190540153,2.0,600,0.0,6.816735880594968,0,3,0,0,6.816735880594968,0.0,0,6.816735880594968,0,0,1,0,2,1,3,5,0,0,0.0,0,1964.0,1.0,1,5.666426688112432,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,11,2006,0,1,115000
20,0,4.02535169073515,9.018089684104343,0,0,0,3,3,0,2.0,9,1,0,0,1,5,5,1968,1968,1,0,3,3,1,0.0,3,3,1,3.0,3.0,1.0,4.0,5.5254529391317835,2.0,492,5.351858133476067,6.859614903654202,0,5,0,0,7.10002716662926,0.0,0,7.10002716662926,0,0,1,0,3,1,3,5,0,1,3.0,0,1968.0,1.0,1,5.777652323222656,3.0,3.0,0,0.0,4.1588830833596715,0,0,0,0.0,0.0,0.0,0,0.0,8,2008,0,0,134000
50,0,4.3694478524670215,9.258844781035798,0,0,0,3,3,0,2.0,11,3,0,0,2,6,6,1949,1950,0,0,2,5,0,5.771441123130016,3,3,1,3.0,3.0,2.0,3.0,5.2832037287379885,1.0,0,6.739336627357174,6.947937068614969,0,5,0,0,7.063903961472068,6.520621127558696,0,7.52131798019924,0,0,2,0,3,1,3,7,0,1,4.0,0,1949.0,1.0,1,5.755742213586912,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0986122886681098,0,0.0,1,2007,0,0,143000
20,0,4.499809670330265,9.276221741089696,0,0,0,3,3,0,2.0,11,0,0,0,1,5,3,1951,1951,1,0,2,5,0,3.8066624897703196,3,3,1,3.0,2.0,1.0,2.0,6.6293632534374485,1.0,0,7.2305631534092925,7.667158255319148,0,3,1,2,7.667158255319148,0.0,0,7.667158255319148,0,0,2,0,4,1,3,7,4,0,0.0,1,1951.0,1.0,2,6.270988431858299,3.0,3.0,0,0.0,3.4339872044851463,0,0,0,0.0,0.0,1.3862943611198906,0,0.0,10,2006,0,0,137900
60,0,4.110873864173311,9.641148287756142,0,0,1,3,3,0,2.0,17,6,0,0,0,7,5,2004,2005,0,0,0,0,1,0.0,4,3,0,4.0,3.0,3.0,6.0,6.586171654854675,1.0,0,4.174387269895637,6.670766320845874,0,5,0,0,6.670766320845874,6.555356891810665,0,7.307202314764738,1,0,2,1,3,1,4,8,0,1,4.0,0,2004.0,3.0,2,5.963579343618446,3.0,3.0,0,4.61512051684126,4.330733340286331,0,0,0,0.0,0.0,0.0,0,0.0,2,2008,0,0,184000
80,0,4.189654742026425,9.257510176452573,0,0,0,3,3,0,2.0,11,0,0,0,5,6,8,1958,1958,1,0,0,0,0,4.1588830833596715,3,4,1,3.0,3.0,3.0,6.0,6.230481447578482,1.0,0,4.406719247264253,6.3784261836515865,0,5,0,0,7.037905963447182,0.0,0,7.037905963447182,0,1,1,0,3,1,3,6,0,0,0.0,0,1958.0,2.0,1,5.579729825986222,3.0,3.0,0,5.41610040220442,0.0,0,0,0,0.0,0.0,0.6931471805599453,0,0.0,6,2007,0,0,145000
60,0,4.465908118654584,9.58870831219998,0,0,1,3,3,3,2.0,5,1,0,0,0,6,5,2007,2007,0,0,0,0,2,4.31748811353631,4,3,0,4.0,3.0,2.0,1.0,0.0,1.0,0,6.796823718274855,6.796823718274855,0,5,0,0,6.796823718274855,6.946975992135418,0,7.56734567601324,0,0,2,1,4,1,4,9,0,1,4.0,2,2007.0,3.0,3,6.505784060128229,3.0,3.0,0,4.61512051684126,2.9444389791664403,0,0,0,0.0,0.0,0.0,0,0.0,1,2008,0,0,214000
20,0,4.290459441148391,9.090768236835338,0,0,0,3,3,2,2.0,11,0,0,0,1,5,8,1965,2008,0,0,0,0,0,5.707110264748875,3,3,1,3.0,3.0,1.0,5.0,6.39024066706535,1.0,0,5.762051382780177,6.816735880594968,0,5,0,0,6.816735880594968,0.0,0,6.816735880594968,1,0,1,0,2,1,4,5,0,0,0.0,1,1992.0,1.0,2,6.3578422665081,3.0,3.0,0,0.0,5.484796933490655,0,0,0,0.0,0.0,0.0,0,0.0,12,2008,0,0,147000
120,0,4.189654742026425,9.079092085366229,0,0,0,3,3,2,2.0,10,0,0,3,1,9,5,2008,2008,1,0,1,1,0,6.642486801367256,5,3,0,5.0,3.0,1.0,6.0,7.340186835320115,1.0,0,5.093750200806762,7.440146680662688,0,5,0,0,7.440146680662688,0.0,0,7.440146680662688,1,0,1,1,1,1,5,7,0,1,4.0,0,2008.0,3.0,3,6.959398512133975,3.0,3.0,0,0.0,4.290459441148391,0,0,224,0.0,0.0,0.0,0,0.0,10,2008,1,2,367294
80,0,4.2626798770413155,8.976009475021396,0,0,0,3,3,0,2.0,11,0,0,0,5,5,5,1960,1960,1,0,4,3,1,0.0,3,3,1,3.0,3.0,1.0,5.0,6.502790045915623,1.0,0,6.016157159698354,6.98100574072173,0,4,0,0,7.318539548567902,0.0,0,7.318539548567902,0,0,2,0,4,1,3,7,2,0,0.0,5,1960.0,1.0,1,6.003887067106539,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0986122886681098,0,0.0,8,2008,0,0,127000
90,0,0.0,9.846440897156853,0,0,1,3,3,0,2.0,9,1,7,2,2,5,5,1977,1977,5,0,7,4,1,0.6931471805599453,3,3,1,4.0,3.0,1.0,6.0,6.212606095751519,3.0,211,6.481577129276431,7.216709486709457,0,5,0,0,7.216709486709457,7.138866999945524,0,7.8713112033234065,0,0,2,2,4,2,3,12,0,1,3.0,2,1977.0,2.0,2,6.398594934535208,3.0,3.0,1,5.049856007249537,3.2188758248682006,145,0,0,0.0,0.0,0.0,2,9.024131268455035,8,2007,0,0,190000
90,0,4.2626798770413155,8.952734767106872,0,0,0,3,3,0,2.0,11,0,0,2,5,5,6,1962,1962,1,0,2,5,0,4.795790545596741,3,3,1,3.0,3.0,3.0,5.0,6.6895992691789665,1.0,0,5.717027701406222,7.009408932708637,0,3,0,0,7.0825485693553,0.0,0,7.0825485693553,1,0,1,0,3,1,3,6,0,0,0.0,0,1962.0,1.0,2,6.293419278846481,3.0,3.0,0,0.0,2.9444389791664403,0,0,0,0.0,0.0,1.0986122886681098,0,0.0,5,2006,0,0,132500
90,0,4.2626798770413155,9.194515821629212,0,0,0,3,3,1,2.0,11,0,0,2,1,4,5,1962,1962,0,0,3,3,1,0.0,3,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0,0,7.110696122978827,0.0,0,7.110696122978827,0,0,2,0,2,2,3,6,0,0,0.0,3,1962.0,1.0,2,6.137727054086234,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,3,2007,0,0,101800
20,0,0.0,9.405989388981,0,0,1,3,3,0,2.0,11,0,0,0,1,5,5,1959,1959,1,0,7,4,0,5.198497031265826,3,3,1,3.0,3.0,1.0,3.0,6.90875477931522,1.0,0,5.241747015059643,7.080867896690782,0,2,0,0,7.080867896690782,0.0,0,7.080867896690782,1,0,1,0,3,1,3,6,0,0,0.0,0,1959.0,2.0,2,6.2766434893416445,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,1.3862943611198906,0,0.0,5,2010,2,1,142000
70,4,4.02535169073515,9.050875597325156,0,0,0,2,3,0,2.0,23,0,0,0,0,5,6,1911,1950,0,0,1,1,1,0.0,3,3,0,3.0,3.0,3.0,1.0,0.0,1.0,0,6.846943139585379,6.846943139585379,0,3,1,2,6.932447891572509,6.846943139585379,0,7.583247524303362,0,0,1,1,4,1,3,7,0,0,0.0,4,1978.0,0.0,0,0.0,0.0,0.0,1,0.0,5.262690188904886,0,0,0,0.0,0.0,0.0,0,0.0,11,2008,0,1,130000
70,0,4.574710978503383,9.48288342558516,0,0,0,3,3,0,2.0,2,0,0,0,0,5,5,1914,1950,0,0,2,5,1,0.0,3,3,2,4.0,3.0,2.0,1.0,0.0,1.0,0,6.617402977974478,6.617402977974478,0,4,0,1,6.794586580876499,6.794586580876499,0,7.487173694213739,0,0,1,1,4,1,3,9,0,0,0.0,1,1914.0,1.0,1,5.198497031265826,2.0,2.0,1,5.318119993844216,3.713572066704308,0,0,0,0.0,0.0,0.0,0,0.0,7,2006,0,0,138887
160,0,3.6109179126442243,7.874358824729881,0,0,0,3,3,0,2.0,10,0,0,4,0,7,5,2003,2003,0,0,0,2,2,4.672828834461906,4,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,6.639875833826536,6.639875833826536,0,5,0,0,6.639875833826536,6.760414691083428,0,7.394493107219038,0,0,2,1,2,1,4,6,0,0,0.0,2,2003.0,2.0,2,6.163314804034641,3.0,3.0,0,0.0,3.332204510175204,0,0,0,0.0,0.0,0.0,0,0.0,6,2010,0,0,175500
60,0,3.7376696182833684,9.424967763522053,0,0,2,3,3,1,2.0,0,0,0,0,0,7,5,2004,2005,0,0,0,0,1,0.0,4,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,6.742880635791903,6.742880635791903,0,5,0,0,6.742880635791903,7.004881989712859,0,7.575071699507561,0,0,2,1,4,1,4,8,0,1,4.0,2,2004.0,3.0,2,6.075346031088684,3.0,3.0,0,4.61512051684126,3.8918202981106265,0,0,0,0.0,0.0,0.0,0,0.0,9,2006,0,0,195000
20,0,4.1588830833596715,9.47830431356186,0,0,0,3,3,0,2.0,12,4,0,0,1,6,5,2005,2005,0,0,0,0,1,0.0,4,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,7.040536390215956,7.040536390215956,0,5,0,0,7.040536390215956,0.0,0,7.040536390215956,0,0,1,1,3,1,3,6,0,0,0.0,1,2005.0,1.0,2,6.184148890937483,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,3,2006,0,1,142500
20,0,4.174387269895637,9.109193189971226,0,0,1,1,3,0,2.0,16,0,0,0,1,8,5,2006,2006,1,0,0,0,0,3.4965075614664802,4,3,0,4.0,3.0,3.0,6.0,6.061456918928017,1.0,0,6.955592608396297,7.29776828253138,0,5,0,0,7.3031700512368,0.0,0,7.3031700512368,0,0,2,0,2,1,5,6,0,1,4.0,0,2006.0,2.0,2,6.159095388491933,3.0,3.0,0,4.795790545596741,3.5263605246161616,0,0,0,0.0,0.0,0.0,0,0.0,12,2007,0,0,265900
60,0,4.189654742026425,9.0068768914288,0,0,0,3,3,0,2.0,0,0,0,0,0,7,5,2003,2003,0,0,0,0,0,5.53338948872752,4,3,0,4.0,3.0,1.0,6.0,6.311734809152915,1.0,0,5.814130531825066,6.785587645007929,0,5,0,0,6.785587645007929,6.785587645007929,0,7.478169694159785,1,0,2,1,3,1,4,8,0,0,0.0,0,2003.0,2.0,2,6.298949246855942,3.0,3.0,0,0.0,4.1588830833596715,0,0,0,0.0,0.0,0.0,0,0.0,7,2008,0,0,224900
20,0,4.430816798843313,9.195226734166134,0,0,0,3,3,0,2.0,5,0,0,0,1,7,6,2007,2007,1,0,0,0,2,0.0,4,3,0,4.0,3.0,3.0,1.0,0.0,1.0,0,7.432483807917119,7.432483807917119,0,5,0,0,7.432483807917119,0.0,0,7.432483807917119,0,0,2,0,3,1,4,7,0,0,0.0,0,2007.0,2.0,3,6.86171134048073,3.0,3.0,0,0.0,4.04305126783455,0,0,0,0.0,0.0,0.0,0,0.0,6,2007,1,2,248328
85,0,4.454347296253507,9.271059107010888,0,0,0,3,3,0,2.0,6,0,0,0,4,7,6,1974,1974,0,0,7,4,0,4.406719247264253,3,3,1,4.0,3.0,4.0,6.0,6.786716950605081,2.0,168,0.0,6.960347729101308,0,3,0,0,7.068172000388042,0.0,0,7.068172000388042,1,0,2,0,3,1,4,6,0,2,3.0,0,1974.0,2.0,2,6.270988431858299,3.0,3.0,0,0.0,4.795790545596741,0,0,0,0.0,0.0,1.3862943611198906,0,0.0,1,2010,0,5,170000
20,0,4.68213122712422,9.539068413863964,0,0,0,3,3,0,2.0,10,0,0,0,1,10,5,2006,2006,0,0,0,0,4,0.0,5,3,0,5.0,4.0,4.0,6.0,7.234898420314831,1.0,0,6.53813982376767,7.638679823876112,0,5,0,0,7.638679823876112,0.0,0,7.638679823876112,1,0,2,1,2,1,5,7,0,1,4.0,0,2006.0,3.0,3,6.7464121285733745,3.0,3.0,0,5.37989735354046,5.438079308923196,0,0,0,0.0,0.0,0.0,0,0.0,9,2006,1,2,465000
70,0,0.0,9.344521553442203,0,0,1,1,3,2,1.0,2,0,0,0,0,8,7,1929,1950,0,0,4,8,1,0.0,3,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,6.675823221634848,6.675823221634848,0,2,0,0,6.675823221634848,6.587550014824796,0,7.325148957955575,0,0,1,0,3,1,4,7,0,2,4.0,1,1931.0,1.0,2,5.993961427306569,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,6,2006,0,0,230000
80,0,4.3694478524670215,9.400216653174247,0,0,0,3,3,0,2.0,6,0,0,0,5,6,7,1984,2003,1,0,0,0,0,4.31748811353631,3,3,1,4.0,3.0,1.0,1.0,0.0,1.0,0,6.373319789577012,6.373319789577012,0,5,0,0,7.039660349862076,6.591673732008658,0,7.533158807455563,0,0,3,1,3,1,3,7,0,1,3.0,2,1984.0,3.0,2,6.169610732491456,3.0,3.0,0,5.594711379601839,4.727387818712341,0,0,147,0.0,0.0,0.0,0,0.0,1,2007,0,1,178000
60,3,4.189654742026425,9.002824076547672,0,0,0,3,3,0,2.0,5,0,0,0,0,7,5,2005,2006,0,0,0,0,1,0.0,4,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,6.6293632534374485,6.6293632534374485,0,5,0,0,6.6293632534374485,6.682108597449809,0,7.348587530927593,0,0,2,1,3,1,4,6,0,0,0.0,0,2005.0,2.0,2,6.423246963533519,3.0,3.0,0,0.0,3.828641396489095,0,0,0,0.0,0.0,0.0,0,0.0,3,2006,1,2,186500
